batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,career,starting_salary,OPS,born_year,born_month,born_day,position_1,position_2,position_3,height,weight,hw_ratio,start_year,n_year,age
198,윤정우,2011,KIA,0.063,29,16,4,1,1,0,0,2,0,3,0,1,0,9,0,0.125,0.118,0,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.243,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,1,23
198,윤정우,2012,LG,0.095,29,21,4,2,0,0,0,2,0,4,1,0,0,7,1,0.095,0.095,0,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.19,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,2,24
198,윤정우,2016,KIA,0.299,46,67,20,20,5,0,2,31,13,6,1,5,7,15,2,0.463,0.4,1,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.863,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,6,28
198,윤정우,2018,SK,0.25,22,40,6,10,2,0,1,15,2,2,1,2,1,7,4,0.375,0.302,1,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.677,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,8,30
199,윤진호,2009,LG,0.333,3,6,1,2,1,0,0,3,2,0,0,1,0,1,2,0.5,0.429,2,광주화정초-충장중-광주제일고-인하대,NA,0.929,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,1,23
199,윤진호,2010,LG,0,17,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,광주화정초-충장중-광주제일고-인하대,NA,0,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,2,24
199,윤진호,2011,LG,0.159,75,88,11,14,4,0,0,18,2,2,1,6,0,26,3,0.205,0.213,8,광주화정초-충장중-광주제일고-인하대,NA,0.418,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,3,25
199,윤진호,2012,LG,0.083,22,12,3,1,0,0,0,1,0,1,1,1,0,4,0,0.083,0.154,1,광주화정초-충장중-광주제일고-인하대,NA,0.237,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,4,26
199,윤진호,2015,LG,0.083,30,12,3,1,0,0,0,1,1,1,0,0,0,3,0,0.083,0.083,1,광주화정초-충장중-광주제일고-인하대,NA,0.166,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,7,29
199,윤진호,2016,LG,0.19,34,21,3,4,0,0,0,4,0,1,0,0,0,6,1,0.19,0.19,2,광주화정초-충장중-광주제일고-인하대,NA,0.38,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,8,30
199,윤진호,2017,LG,0.333,14,3,1,1,0,0,0,1,1,0,0,0,0,1,0,0.333,0.333,1,광주화정초-충장중-광주제일고-인하대,NA,0.6659999999999999,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,9,31
199,윤진호,2018,LG,0.208,102,53,13,11,3,0,0,14,4,0,1,2,2,14,2,0.264,0.263,2,광주화정초-충장중-광주제일고-인하대,NA,0.527,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2009,10,32
200,이대수,2002,SK,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,NA,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,1,21
200,이대수,2003,SK,0,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,2,22
200,이대수,2004,SK,0.165,105,103,11,17,2,0,0,19,5,0,1,5,2,31,0,0.184,0.218,2,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.402,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,3,23
200,이대수,2005,SK,0.203,99,59,11,12,3,1,0,17,4,1,1,4,3,19,2,0.28800000000000003,0.28800000000000003,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.5760000000000001,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,4,24
200,이대수,2006,SK,0.253,122,387,46,98,15,4,5,136,26,5,1,25,5,68,6,0.35100000000000003,0.307,13,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.6579999999999999,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,5,25
200,이대수,2007,두산,0.252,109,310,33,78,14,1,3,103,36,5,3,29,7,47,7,0.332,0.324,13,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.6559999999999999,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,6,26
200,이대수,2008,두산,0.282,90,213,22,60,9,3,2,81,23,2,4,16,5,28,7,0.38,0.345,12,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.725,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,7,27
200,이대수,2009,두산,0.262,38,61,5,16,4,1,0,22,7,1,1,3,1,11,5,0.361,0.308,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.669,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,8,28
200,이대수,2010,한화,0.232,125,375,33,87,13,1,7,123,37,2,4,26,6,57,4,0.328,0.29,5,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.618,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,9,29
200,이대수,2011,한화,0.301,122,366,46,110,16,3,8,156,50,8,8,31,5,64,5,0.426,0.36,10,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.7859999999999999,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,10,30
200,이대수,2012,한화,0.279,118,376,36,105,23,4,4,148,48,5,1,27,3,57,9,0.394,0.328,13,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.722,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,11,31
200,이대수,2013,한화,0.256,122,390,54,100,23,2,4,139,42,11,4,38,6,88,10,0.35600000000000004,0.33,5,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.6859999999999999,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,12,32
200,이대수,2014,SK,0.16,15,25,1,4,0,0,0,4,2,0,0,2,1,5,2,0.16,0.25,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.41,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,13,33
200,이대수,2015,SK,0.264,36,72,9,19,3,0,2,28,12,0,1,6,1,23,6,0.389,0.325,2,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.7140000000000001,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,14,34
200,이대수,2016,SK,0,14,12,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0.133,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.133,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,15,35
200,이대수,2017,SK,0.276,58,105,18,29,5,1,0,36,4,3,0,10,2,20,1,0.343,0.35,5,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.6930000000000001,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,16,36
200,이대수,2018,SK,0.2,4,5,1,1,1,0,0,2,0,0,0,0,0,2,0,0.4,0.2,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.6000000000000001,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2002,17,37
201,이대형,2003,LG,0.245,47,53,12,13,2,2,0,19,4,7,3,2,0,12,0,0.358,0.273,1,광주서림초-무등중-광주제일고-LG-KIA,10000,0.631,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,1,20
201,이대형,2004,LG,0.091,13,11,1,1,0,0,0,1,0,2,1,0,0,4,0,0.091,0.091,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.182,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,2,21
201,이대형,2005,LG,0.268,107,127,40,34,4,1,0,40,5,37,9,11,1,35,2,0.315,0.331,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.6459999999999999,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,3,22
201,이대형,2006,LG,0.258,87,155,23,40,3,0,0,43,4,15,8,5,0,35,1,0.277,0.281,1,광주서림초-무등중-광주제일고-LG-KIA,10000,0.5579999999999999,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,4,23
201,이대형,2007,LG,0.308,125,451,68,139,13,1,1,157,31,53,20,38,5,54,3,0.348,0.3670000000000001,4,광주서림초-무등중-광주제일고-LG-KIA,10000,0.715,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,5,24
201,이대형,2008,LG,0.264,126,523,71,138,5,2,0,147,33,63,15,39,2,80,3,0.281,0.317,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.5980000000000001,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,6,25
201,이대형,2009,LG,0.28,133,521,92,146,10,2,2,166,41,64,18,50,0,77,8,0.319,0.341,4,광주서림초-무등중-광주제일고-LG-KIA,10000,0.66,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,7,26
201,이대형,2010,LG,0.261,130,494,73,129,14,2,1,150,43,66,21,58,2,76,3,0.304,0.341,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.645,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,8,27
201,이대형,2011,LG,0.249,104,354,56,88,11,5,1,112,24,34,17,30,2,78,0,0.316,0.31,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.626,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,9,28
201,이대형,2012,LG,0.17800000000000002,101,258,32,46,4,4,1,61,19,25,3,25,1,53,5,0.236,0.253,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.489,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,10,29
201,이대형,2013,LG,0.237,102,177,36,42,5,1,1,52,10,13,9,19,1,45,1,0.294,0.312,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.606,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,11,30
201,이대형,2014,KIA,0.32299999999999995,126,461,75,149,15,9,1,185,40,22,15,35,2,57,5,0.401,0.3720000000000001,3,광주서림초-무등중-광주제일고-LG-KIA,10000,0.773,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,12,31
201,이대형,2015,KT,0.302,140,546,86,165,23,3,0,194,37,44,14,53,6,92,5,0.355,0.37,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.725,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,13,32
201,이대형,2016,KT,0.32,143,600,89,192,14,3,1,215,42,37,20,44,2,90,6,0.358,0.368,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.726,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,14,33
201,이대형,2017,KT,0.267,100,337,51,90,8,3,0,104,24,23,4,24,0,54,8,0.309,0.315,2,광주서림초-무등중-광주제일고-LG-KIA,10000,0.624,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,15,34
201,이대형,2018,KT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,16,35
202,이대호,2001,롯데,0.5,6,8,0,4,0,0,0,4,1,0,0,1,0,2,0,0.5,0.556,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.056,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,1,19
202,이대호,2002,롯데,0.278,74,255,27,71,19,0,8,114,32,1,0,19,7,66,6,0.447,0.345,9,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.792,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,2,20
202,이대호,2003,롯데,0.243,54,152,8,37,6,0,4,55,13,0,2,13,6,37,3,0.362,0.327,1,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.6890000000000001,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,3,21
202,이대호,2004,롯데,0.248,132,444,52,110,26,0,20,196,68,4,3,38,20,78,21,0.441,0.331,13,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.772,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,4,22
202,이대호,2005,롯데,0.266,126,447,53,119,16,2,21,202,80,1,0,47,15,76,12,0.452,0.354,12,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.8059999999999999,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,5,23
202,이대호,2006,롯데,0.336,122,443,71,149,26,0,26,253,88,0,1,39,16,55,11,0.5710000000000001,0.409,7,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.98,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,6,24
202,이대호,2007,롯데,0.335,121,415,79,139,21,1,29,249,87,1,0,81,13,55,9,0.6,0.453,4,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.053,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,7,25
202,이대호,2008,롯데,0.301,122,435,73,131,23,0,18,208,94,0,1,62,18,56,9,0.478,0.4,11,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.878,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,8,26
202,이대호,2009,롯데,0.293,133,478,73,140,28,1,28,254,100,0,0,51,16,65,13,0.531,0.377,15,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.908,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,9,27
202,이대호,2010,롯데,0.364,127,478,99,174,13,0,44,319,133,0,2,61,10,77,15,0.667,0.444,12,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.111,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,10,28
202,이대호,2011,롯데,0.35700000000000004,133,493,76,176,26,1,27,285,113,2,0,63,8,60,22,0.578,0.433,7,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.011,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,11,29
202,이대호,2017,롯데,0.32,142,540,73,173,13,0,34,288,111,1,1,50,15,84,22,0.5329999999999999,0.391,8,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.924,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,17,35
202,이대호,2018,롯데,0.333,144,543,81,181,30,0,37,322,125,0,1,43,14,75,18,0.593,0.394,3,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.987,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2001,18,36
203,이동훈,2016,한화,0,17,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,본리초-경운중-대구상원고,10000,0,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,1,20
203,이동훈,2017,한화,0.221,67,131,23,29,0,0,0,29,2,4,2,5,1,15,2,0.221,0.255,1,본리초-경운중-대구상원고,10000,0.476,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,2,21
203,이동훈,2018,한화,0.239,28,46,6,11,1,0,1,15,2,0,1,3,1,8,1,0.326,0.3,0,본리초-경운중-대구상원고,10000,0.626,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,3,22
204,이명기,2008,SK,0.25,6,12,2,3,0,0,0,3,2,0,1,1,0,2,0,0.25,0.308,0,서화초-상인천중-인천고-SK,3000,0.5579999999999999,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,1,21
204,이명기,2009,SK,0.2,4,5,0,1,0,0,0,1,0,0,1,0,0,2,0,0.2,0.2,0,서화초-상인천중-인천고-SK,3000,0.4,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,2,22
204,이명기,2010,SK,0.25,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0.25,0.4,0,서화초-상인천중-인천고-SK,3000,0.65,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,3,23
204,이명기,2013,SK,0.34,26,100,21,34,3,2,1,44,11,6,4,9,0,22,1,0.44,0.391,1,서화초-상인천중-인천고-SK,3000,0.831,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,6,26
204,이명기,2014,SK,0.368,83,285,54,105,13,2,4,134,28,8,6,21,1,47,7,0.47,0.414,3,서화초-상인천중-인천고-SK,3000,0.8839999999999999,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,7,27
204,이명기,2015,SK,0.315,137,521,88,164,30,2,3,207,35,22,10,35,11,86,7,0.397,0.368,2,서화초-상인천중-인천고-SK,3000,0.765,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,8,28
204,이명기,2016,SK,0.272,99,287,29,78,7,4,1,96,22,14,8,23,4,37,3,0.334,0.332,4,서화초-상인천중-인천고-SK,3000,0.6659999999999999,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,9,29
204,이명기,2017,KIA,0.332,115,464,79,154,24,4,9,213,63,8,7,28,3,57,2,0.459,0.371,5,서화초-상인천중-인천고-SK,3000,0.8300000000000001,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,10,30
204,이명기,2018,KIA,0.302,120,447,88,135,28,6,4,187,42,12,5,40,3,64,5,0.418,0.363,2,서화초-상인천중-인천고-SK,3000,0.7809999999999999,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2008,11,31
205,이명환,2013,NC,0.111,5,9,0,1,0,0,0,1,0,0,0,0,0,2,1,0.1111111111111111,0.1111111111111111,0,율하초-성광중-대구고-한양대-NC,NA,0.2222222222222222,1985,4,26,NA,NA,NA,NA,NA,NA,2013,1,28
206,이민재,2012,LG,0.071,7,14,0,1,0,0,0,1,0,0,0,0,0,4,0,0.07142857142857142,0.07142857142857142,0,효제초-건대부중-경동고-홍익대,NA,0.14285714285714285,1988,2,5,NA,NA,NA,NA,NA,NA,2012,1,24
206,이민재,2015,LG,0.267,28,30,6,8,1,0,0,9,4,0,1,1,1,8,0,0.3,0.3125,0,효제초-건대부중-경동고-홍익대,NA,0.6125,1988,2,5,NA,NA,NA,NA,NA,NA,2012,4,27
207,이범호,2000,한화,0.162,69,74,11,12,7,0,1,22,3,1,0,10,1,21,2,0,0,6,대구수창초-경운중-대구고-한화,11000,0,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,1,19
207,이범호,2001,한화,0.196,71,138,22,27,7,1,3,45,16,2,4,11,2,25,3,0.326,0.263,9,대구수창초-경운중-대구고-한화,11000,0.589,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,2,20
207,이범호,2002,한화,0.26,111,296,41,77,20,2,11,134,35,5,1,24,3,57,5,0.453,0.32,5,대구수창초-경운중-대구고-한화,11000,0.773,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,3,21
207,이범호,2003,한화,0.238,107,323,46,77,19,1,11,131,38,2,6,47,5,63,6,0.406,0.343,8,대구수창초-경운중-대구고-한화,11000,0.7490000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,4,22
207,이범호,2004,한화,0.308,133,481,80,148,35,3,23,258,74,6,3,48,3,80,8,0.536,0.371,30,대구수창초-경운중-대구고-한화,11000,0.907,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,5,23
207,이범호,2005,한화,0.273,126,444,69,121,27,1,26,228,68,6,2,53,9,94,8,0.514,0.35700000000000004,15,대구수창초-경운중-대구고-한화,11000,0.871,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,6,24
207,이범호,2006,한화,0.257,126,421,53,108,25,1,20,195,73,0,2,65,7,87,11,0.463,0.363,13,대구수창초-경운중-대구고-한화,11000,0.8260000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,7,25
207,이범호,2007,한화,0.246,126,418,57,103,14,0,21,180,63,2,0,72,5,73,14,0.431,0.361,13,대구수창초-경운중-대구고-한화,11000,0.792,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,8,26
207,이범호,2008,한화,0.276,125,434,80,120,21,3,19,204,77,12,1,61,9,50,18,0.47,0.374,7,대구수창초-경운중-대구고-한화,11000,0.8440000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,9,27
207,이범호,2009,한화,0.284,126,436,64,124,21,0,25,220,79,3,1,53,7,70,10,0.505,0.369,14,대구수창초-경운중-대구고-한화,11000,0.8740000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,10,28
207,이범호,2011,KIA,0.302,101,318,63,96,21,0,17,168,77,2,0,75,7,56,8,0.528,0.44,3,대구수창초-경운중-대구고-한화,11000,0.968,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,12,30
207,이범호,2012,KIA,0.293,42,140,13,41,7,0,2,54,19,1,0,27,1,23,3,0.386,0.404,3,대구수창초-경운중-대구고-한화,11000,0.79,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,13,31
207,이범호,2013,KIA,0.248,122,436,56,108,17,0,24,197,73,0,2,62,9,79,18,0.452,0.35,3,대구수창초-경운중-대구고-한화,11000,0.802,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,14,32
207,이범호,2014,KIA,0.269,105,350,47,94,23,0,19,174,82,2,2,41,11,89,9,0.4970000000000001,0.36,9,대구수창초-경운중-대구고-한화,11000,0.857,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,15,33
207,이범호,2015,KIA,0.27,138,437,60,118,25,0,28,227,79,3,4,57,16,91,16,0.519,0.3720000000000001,9,대구수창초-경운중-대구고-한화,11000,0.8909999999999999,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,16,34
207,이범호,2016,KIA,0.31,138,484,93,150,23,0,33,272,108,1,1,60,9,57,15,0.562,0.391,11,대구수창초-경운중-대구고-한화,11000,0.953,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,17,35
207,이범호,2017,KIA,0.272,115,382,57,104,14,0,25,193,89,0,0,52,7,81,9,0.505,0.365,13,대구수창초-경운중-대구고-한화,11000,0.87,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,18,36
207,이범호,2018,KIA,0.28,101,332,41,93,7,0,20,160,69,1,0,42,4,59,12,0.482,0.366,4,대구수창초-경운중-대구고-한화,11000,0.848,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2000,19,37
208,이병휘,2018,두산,0.273,28,22,5,6,1,0,0,7,2,1,1,1,1,6,1,0.318,0.333,0,동막초-천안북중-북일고,6000,0.6509999999999999,1998,8,5,내야수,우투,우타,175,68,0.38857142857142857,2018,1,20
209,이상호,2013,NC,0.248,103,125,26,31,7,1,0,40,13,25,4,10,0,21,4,0.32,0.304,5,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.624,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,1,24
209,이상호,2014,NC,0.21600000000000005,96,51,30,11,2,0,1,16,5,11,5,2,0,10,1,0.314,0.241,1,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.5549999999999999,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,2,25
209,이상호,2016,NC,0.28,15,25,1,7,2,0,0,9,1,3,0,0,2,4,3,0.36,0.333,1,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.6930000000000001,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,4,27
209,이상호,2017,NC,0.335,95,227,33,76,8,0,0,84,15,12,2,7,2,15,7,0.37,0.36,8,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.73,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,5,28
209,이상호,2018,NC,0.251,114,187,32,47,2,0,0,49,8,13,5,8,2,15,8,0.262,0.289,2,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.5509999999999999,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,6,29
210,이성곤,2014,두산,0.25,4,8,1,2,1,0,0,3,0,0,0,0,0,4,0,0.375,0.25,1,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.625,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,1,22
210,이성곤,2017,두산,0.2,4,5,1,1,0,0,0,1,0,0,0,0,0,2,0,0.2,0.2,0,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.4,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,4,25
210,이성곤,2018,삼성,0.188,9,16,1,3,0,0,0,3,0,0,0,3,0,7,1,0.188,0.316,0,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.504,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,5,26
211,이성열,2004,LG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,1,20
211,이성열,2005,LG,0.235,102,187,34,44,7,3,9,84,30,3,1,21,21,78,0,0.449,0.374,1,순천북초-이수중-효천고-LG-두산-넥센,27000,0.823,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,2,21
211,이성열,2006,LG,0.217,56,120,13,26,8,0,2,40,13,2,1,11,8,46,2,0.333,0.317,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.65,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,3,22
211,이성열,2007,LG,0.248,75,141,20,35,6,2,1,48,14,7,1,9,5,51,2,0.34,0.314,2,순천북초-이수중-효천고-LG-두산-넥센,27000,0.654,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,4,23
211,이성열,2008,두산,0.218,84,216,23,47,7,2,1,61,29,8,4,26,10,72,5,0.282,0.328,5,순천북초-이수중-효천고-LG-두산-넥센,27000,0.61,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,5,24
211,이성열,2009,두산,0.246,31,69,7,17,3,0,2,26,5,2,0,7,3,28,0,0.377,0.342,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.7190000000000001,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,6,25
211,이성열,2010,두산,0.263,129,419,77,110,27,1,24,211,86,6,3,40,13,136,6,0.504,0.343,3,순천북초-이수중-효천고-LG-두산-넥센,27000,0.847,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,7,26
211,이성열,2011,두산,0.253,83,221,23,56,7,1,7,86,28,4,6,16,9,76,2,0.389,0.329,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.718,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,8,27
211,이성열,2012,넥센,0.219,104,265,24,58,12,0,7,91,35,5,6,25,6,85,6,0.343,0.3,1,순천북초-이수중-효천고-LG-두산-넥센,27000,0.643,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,9,28
211,이성열,2013,넥센,0.236,92,284,42,67,12,0,18,133,48,1,2,23,17,115,2,0.468,0.328,1,순천북초-이수중-효천고-LG-두산-넥센,27000,0.7959999999999999,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2004,10,29
