batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,career,starting_salary,OPS,born_year,born_month,born_day,position_1,position_2,position_3,height,weight,hw_ratio,start_year,n_year,age
194,윤석민,2015,넥센,0.2,11,20,1,4,1,0,0,5,1,0,0,3,0,7,0,0.25,0.304,2,구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000,0.5539999999999999,1985,9,4,내야수,우투,우타,180,88,0.4888888888888889,2005,11,30
194,윤석민,2016,넥센,0.262,16,42,3,11,5,0,1,19,8,0,0,3,0,9,0,0.452,0.304,1,구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000,0.7559999999999999,1985,9,4,내야수,우투,우타,180,88,0.4888888888888889,2005,12,31
194,윤석민,2017,KT,0.367,10,30,3,11,3,0,1,17,7,0,0,1,1,6,0,0.5670000000000001,0.406,1,구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000,0.973,1985,9,4,내야수,우투,우타,180,88,0.4888888888888889,2005,13,32
194,윤석민,2018,KT,0.5,6,12,3,6,1,0,2,13,8,0,0,1,0,0,2,1.083,0.5379999999999999,0,구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000,1.621,1985,9,4,내야수,우투,우타,180,88,0.4888888888888889,2005,14,33
195,윤수강,2012,롯데,0.143,10,14,4,2,1,0,0,3,1,1,1,3,0,5,0,0.214,0.294,0,군산중앙초-충장중-광주제일고-성균관대-롯데-경찰-롯데-KT-LG,3000,0.508,1990,2,22,포수,우투,우타,181,96,0.5303867403314917,2012,1,22
195,윤수강,2018,NC,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,군산중앙초-충장중-광주제일고-성균관대-롯데-경찰-롯데-KT-LG,3000,NA,1990,2,22,포수,우투,우타,181,96,0.5303867403314917,2012,7,28
198,윤정우,2011,KIA,0.154,11,13,2,2,0,0,0,2,0,3,2,1,0,3,1,0.154,0.214,1,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.368,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,1,23
198,윤정우,2012,LG,0.259,12,27,3,7,1,0,0,8,0,3,0,0,1,5,0,0.29600000000000004,0.28600000000000003,0,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.5820000000000001,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,2,24
198,윤정우,2016,KIA,0.24,14,25,6,6,1,0,0,7,1,4,3,1,1,2,2,0.28,0.28600000000000003,0,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0.5660000000000001,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,6,28
198,윤정우,2017,SK,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,학강초-광주동성중-광주제일고-원광대-KIA-LG-상무-LG-KIA,9000,0,1988,5,12,외야수,우투,우타,188,91,0.48404255319148937,2011,7,29
199,윤진호,2011,LG,0.5,12,8,1,4,0,0,0,4,1,1,0,2,0,2,0,0.5,0.6,0,광주화정초-충장중-광주제일고-인하대,NA,1.1,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2011,1,25
199,윤진호,2012,LG,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,광주화정초-충장중-광주제일고-인하대,NA,0,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2011,2,26
199,윤진호,2015,LG,0.2,7,5,3,1,1,0,0,2,0,1,1,2,0,3,0,0.4,0.429,0,광주화정초-충장중-광주제일고-인하대,NA,0.8290000000000001,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2011,5,29
199,윤진호,2016,LG,0.375,15,8,1,3,0,0,0,3,0,0,0,3,0,4,0,0.375,0.545,0,광주화정초-충장중-광주제일고-인하대,NA,0.92,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2011,6,30
199,윤진호,2018,LG,0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,광주화정초-충장중-광주제일고-인하대,NA,0,1986,6,23,내야수,우투,우타,178,78,0.43820224719101125,2011,8,32
200,이대수,2004,SK,0.333,13,18,5,6,1,0,0,7,1,0,0,0,0,3,1,0.389,0.333,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.722,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,1,23
200,이대수,2005,SK,0.333,13,9,1,3,1,0,1,7,1,0,0,0,1,0,0,0.778,0.4,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,1.178,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,2,24
200,이대수,2006,SK,0.348,11,23,6,8,0,0,0,8,7,0,0,1,2,3,0,0.348,0.407,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.7549999999999999,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,3,25
200,이대수,2007,두산,0.125,7,8,1,1,0,0,0,1,1,0,1,1,0,2,0,0.125,0.222,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.34700000000000003,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,4,26
200,이대수,2008,두산,0.286,10,28,2,8,2,0,0,10,5,0,0,1,0,2,0,0.35700000000000004,0.29,2,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.647,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,5,27
200,이대수,2009,두산,0.25,9,16,1,4,0,0,0,4,3,0,0,0,0,3,4,0.25,0.25,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.5,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,6,28
200,이대수,2010,한화,0.261,9,23,5,6,0,0,2,12,4,0,0,2,2,3,0,0.522,0.37,2,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.892,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,7,29
200,이대수,2011,한화,0.24,9,25,4,6,1,0,1,10,7,1,0,2,0,5,1,0.4,0.29600000000000004,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.696,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,8,30
200,이대수,2012,한화,0.4,10,25,4,10,0,1,0,12,3,1,0,1,0,4,1,0.48,0.423,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.903,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,9,31
200,이대수,2013,한화,0.16,10,25,1,4,2,0,0,6,1,0,0,3,1,3,1,0.24,0.276,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.516,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,10,32
200,이대수,2014,SK,0.115,11,26,2,3,0,0,0,3,1,0,0,3,0,6,0,0.115,0.207,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.322,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,11,33
200,이대수,2015,SK,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,12,34
200,이대수,2016,SK,0.25,14,32,3,8,3,0,0,11,3,0,0,1,0,6,3,0.344,0.273,1,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.617,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,13,35
200,이대수,2017,SK,0.13,10,23,2,3,0,0,1,6,3,2,0,1,1,3,0,0.261,0.2,0,군산중앙초-군산중-군산상고-SK-두산-한화,NA,0.461,1981,8,21,내야수,우투,우타,175,75,0.42857142857142855,2004,14,36
201,이대형,2003,LG,0.167,13,6,4,1,1,0,0,2,0,0,1,1,0,1,0,0.333,0.28600000000000003,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.619,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,1,20
201,이대형,2005,LG,0.25,13,8,3,2,0,0,0,2,0,5,0,0,0,2,0,0.25,0.25,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.5,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,3,22
201,이대형,2006,LG,0.167,11,42,5,7,0,0,0,7,2,2,2,0,0,9,1,0.16699999999999998,0.16699999999999998,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.334,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,4,23
201,이대형,2007,LG,0.214,11,28,5,6,1,0,0,7,2,6,1,1,0,6,0,0.25,0.241,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.491,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,5,24
201,이대형,2008,LG,0.344,11,32,6,11,0,0,0,11,2,3,1,1,1,6,0,0.344,0.382,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.726,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,6,25
201,이대형,2009,LG,0.333,12,39,11,13,0,0,0,13,1,7,1,4,0,3,1,0.333,0.395,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.728,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,7,26
201,이대형,2010,LG,0.275,11,40,7,11,2,1,0,15,7,3,0,3,0,5,2,0.375,0.326,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.7010000000000001,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,8,27
201,이대형,2011,LG,0.163,13,49,4,8,2,1,0,12,4,2,0,2,0,8,1,0.245,0.196,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.441,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,9,28
201,이대형,2012,LG,0.303,10,33,6,10,2,2,0,16,6,1,0,3,0,5,0,0.485,0.361,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.846,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,10,29
201,이대형,2013,LG,0.2,5,20,4,4,1,0,0,5,2,1,0,0,0,2,0,0.25,0.2,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.45,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,11,30
201,이대형,2014,KIA,0.357,11,28,11,10,2,0,0,12,1,2,1,8,1,4,0,0.429,0.514,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.943,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,12,31
201,이대형,2015,KT,0.3,11,30,3,9,0,0,0,9,2,1,1,5,0,7,1,0.3,0.4,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.7,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,13,32
201,이대형,2016,KT,0.325,13,40,5,13,2,0,0,15,3,1,0,3,0,6,0,0.375,0.3720000000000001,0,광주서림초-무등중-광주제일고-LG-KIA,10000,0.747,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,14,33
201,이대형,2017,KT,0.565,7,23,8,13,0,0,0,13,4,1,0,2,0,0,0,0.565,0.6,0,광주서림초-무등중-광주제일고-LG-KIA,10000,1.165,1983,7,19,외야수,좌투,좌타,184,78,0.42391304347826086,2003,15,34
202,이대호,2002,롯데,0.359,11,39,4,14,3,0,1,20,4,0,0,1,0,8,1,0.513,0.375,1,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.888,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,1,20
202,이대호,2004,롯데,0.333,8,24,2,8,3,0,0,11,3,0,0,6,0,8,0,0.458,0.452,2,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.91,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,3,22
202,이대호,2005,롯데,0.194,11,31,2,6,2,0,1,11,7,0,1,3,0,5,0,0.355,0.25,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.605,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,4,23
202,이대호,2006,롯데,0.28,7,25,7,7,1,0,1,11,5,0,0,2,1,1,0,0.44,0.35700000000000004,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.7969999999999999,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,5,24
202,이대호,2007,롯데,0.242,11,33,8,8,2,0,1,13,7,0,0,2,1,5,1,0.394,0.306,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.7,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,6,25
202,이대호,2008,롯데,0.364,4,11,0,4,0,0,0,4,2,0,0,0,0,1,0,0.364,0.333,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.6970000000000001,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,7,26
202,이대호,2009,롯데,0.143,2,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0.14300000000000002,0.14300000000000002,1,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.28600000000000003,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,8,27
202,이대호,2010,롯데,0.45,8,20,5,9,1,0,4,22,9,0,0,1,0,3,2,1.1,0.476,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.5759999999999998,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,9,28
202,이대호,2011,롯데,0.353,12,34,3,12,2,0,2,20,6,0,0,3,2,5,0,0.588,0.436,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.024,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,10,29
202,이대호,2017,롯데,0.412,10,17,3,7,2,0,1,12,7,0,0,1,0,3,0,0.706,0.444,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,1.15,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,16,35
202,이대호,2018,롯데,0.364,5,11,0,4,1,0,0,5,1,0,0,0,0,0,1,0.455,0.364,0,부산수영초-대동중-경남고-(영남사이버대)-롯데-시애틀,21000,0.8190000000000001,1982,6,21,내야수,우투,우타,194,130,0.6701030927835051,2002,17,36
203,이동훈,2016,한화,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,본리초-경운중-대구상원고,10000,0,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,1,20
203,이동훈,2017,한화,0.167,10,6,5,1,0,0,0,1,0,3,0,3,1,0,0,0.16699999999999998,0.5,0,본리초-경운중-대구상원고,10000,0.667,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,2,21
203,이동훈,2018,한화,0.5,6,4,3,2,0,0,0,2,0,1,0,0,0,1,0,0.5,0.5,0,본리초-경운중-대구상원고,10000,1,1996,7,24,외야수,좌투,좌타,178,72,0.4044943820224719,2016,3,22
204,이명기,2010,SK,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,서화초-상인천중-인천고-SK,3000,0.5,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,1,23
204,이명기,2013,SK,0.241,10,29,4,7,1,0,0,8,1,2,2,3,1,4,0,0.276,0.333,1,서화초-상인천중-인천고-SK,3000,0.609,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,4,26
204,이명기,2015,SK,0.265,9,34,4,9,2,0,0,11,1,3,2,3,0,9,0,0.324,0.316,0,서화초-상인천중-인천고-SK,3000,0.64,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,6,28
204,이명기,2016,SK,0.308,12,39,5,12,5,0,0,17,0,2,2,0,0,6,1,0.436,0.308,0,서화초-상인천중-인천고-SK,3000,0.7440000000000001,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,7,29
204,이명기,2017,KIA,0.207,10,29,3,6,0,2,0,10,4,0,1,1,0,5,3,0.345,0.233,1,서화초-상인천중-인천고-SK,3000,0.578,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,8,30
204,이명기,2018,KIA,0.286,5,14,2,4,2,0,0,6,2,1,0,1,0,5,0,0.429,0.333,0,서화초-상인천중-인천고-SK,3000,0.762,1987,12,26,외야수,좌투,좌타,183,80,0.4371584699453552,2010,9,31
207,이범호,2002,한화,0.167,7,6,2,1,1,0,0,2,2,0,0,0,0,1,0,0.333,0.16699999999999998,0,대구수창초-경운중-대구고-한화,11000,0.5,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,1,21
207,이범호,2003,한화,0.297,13,37,7,11,2,1,2,21,8,0,1,9,1,9,0,0.568,0.438,3,대구수창초-경운중-대구고-한화,11000,1.006,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,2,22
207,이범호,2004,한화,0.239,14,46,7,11,2,0,4,25,8,0,0,2,0,8,3,0.5429999999999999,0.265,0,대구수창초-경운중-대구고-한화,11000,0.8079999999999999,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,3,23
207,이범호,2005,한화,0.275,11,40,9,11,5,0,4,28,11,1,0,9,1,8,0,0.7,0.42,0,대구수창초-경운중-대구고-한화,11000,1.12,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,4,24
207,이범호,2006,한화,0.313,9,32,5,10,3,1,1,18,5,0,0,3,0,8,2,0.563,0.371,1,대구수창초-경운중-대구고-한화,11000,0.934,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,5,25
207,이범호,2007,한화,0.138,9,29,3,4,0,0,2,10,2,0,0,3,1,3,1,0.345,0.242,0,대구수창초-경운중-대구고-한화,11000,0.5870000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,6,26
207,이범호,2008,한화,0.275,13,40,5,11,2,0,2,19,3,0,0,4,0,3,2,0.475,0.341,0,대구수창초-경운중-대구고-한화,11000,0.8160000000000001,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,7,27
207,이범호,2009,한화,0.5,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0.5,0,대구수창초-경운중-대구고-한화,11000,1.5,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,8,28
207,이범호,2011,KIA,0.391,8,23,1,9,2,0,0,11,3,0,0,1,0,4,1,0.478,0.417,0,대구수창초-경운중-대구고-한화,11000,0.895,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,10,30
207,이범호,2012,KIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,대구수창초-경운중-대구고-한화,11000,0,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,11,31
207,이범호,2013,KIA,0.13,8,23,2,3,1,0,0,4,3,0,0,2,1,5,4,0.174,0.222,1,대구수창초-경운중-대구고-한화,11000,0.396,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,12,32
207,이범호,2014,KIA,0.348,10,23,3,8,0,0,2,14,7,0,0,5,1,5,1,0.609,0.483,0,대구수창초-경운중-대구고-한화,11000,1.092,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,13,33
207,이범호,2015,KIA,0.294,10,17,1,5,0,0,1,8,5,0,0,4,2,3,2,0.471,0.458,0,대구수창초-경운중-대구고-한화,11000,0.929,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,14,34
207,이범호,2016,KIA,0.19,11,21,3,4,1,0,0,5,3,0,0,3,0,4,0,0.238,0.28,1,대구수창초-경운중-대구고-한화,11000,0.518,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,15,35
207,이범호,2017,KIA,0.3,4,10,1,3,0,0,0,3,2,0,0,0,0,0,0,0.3,0.3,0,대구수창초-경운중-대구고-한화,11000,0.6,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,16,36
207,이범호,2018,KIA,0.167,4,6,1,1,1,0,0,2,0,0,0,2,0,3,0,0.333,0.375,0,대구수창초-경운중-대구고-한화,11000,0.708,1981,11,25,내야수,우투,우타,183,96,0.5245901639344263,2002,17,37
209,이상호,2013,NC,0,9,7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,1,24
209,이상호,2014,NC,0.3,10,10,5,3,1,0,0,4,1,2,0,1,0,2,0,0.4,0.364,0,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.764,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,2,25
209,이상호,2017,NC,0.368,11,19,2,7,1,1,0,10,2,1,1,0,0,3,1,0.526,0.368,0,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.894,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,5,28
209,이상호,2018,NC,0.333,6,12,0,4,0,0,0,4,0,0,0,0,0,0,0,0.333,0.333,0,대구옥산초-경운중-대구상원고-영동대-NC-상무,NA,0.6659999999999999,1989,2,5,내야수,우투,우타,180,82,0.45555555555555555,2013,6,29
210,이성곤,2014,두산,0.25,4,8,1,2,1,0,0,3,0,0,0,0,0,4,0,0.375,0.25,1,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.625,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,1,22
210,이성곤,2017,두산,0.2,4,5,1,1,0,0,0,1,0,0,0,0,0,2,0,0.2,0.2,0,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.4,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,4,25
210,이성곤,2018,삼성,0.188,9,16,1,3,0,0,0,3,0,0,0,3,0,7,1,0.188,0.316,0,성동초-잠실중-경기고-연세대-두산-경찰-두산,10000,0.504,1992,3,25,외야수,우투,좌타,186,93,0.5,2014,5,26
211,이성열,2003,LG,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,1,19
211,이성열,2005,LG,0.294,11,17,0,5,1,0,0,6,0,0,0,2,4,3,0,0.353,0.478,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.831,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,3,21
211,이성열,2006,LG,0.286,7,14,3,4,0,0,2,10,5,0,0,0,2,5,0,0.7140000000000001,0.375,1,순천북초-이수중-효천고-LG-두산-넥센,27000,1.089,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,4,22
211,이성열,2007,LG,0.313,10,16,5,5,1,0,1,9,4,0,0,1,0,5,2,0.563,0.353,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.9159999999999999,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,5,23
211,이성열,2008,두산,0.2,12,35,3,7,1,1,0,10,1,1,0,6,0,10,0,0.28600000000000003,0.317,1,순천북초-이수중-효천고-LG-두산-넥센,27000,0.603,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,6,24
211,이성열,2009,두산,0.24,11,25,6,6,0,0,3,15,6,1,1,2,2,5,1,0.6,0.345,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.945,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,7,25
211,이성열,2010,두산,0.262,13,42,7,11,2,0,2,19,6,1,0,1,3,10,1,0.452,0.319,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.7709999999999999,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,8,26
211,이성열,2011,두산,0.2,12,35,1,7,1,0,1,11,7,0,0,3,1,11,0,0.314,0.282,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.596,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,9,27
211,이성열,2012,넥센,0.444,3,9,1,4,2,0,0,6,0,0,0,0,1,2,0,0.667,0.5,0,순천북초-이수중-효천고-LG-두산-넥센,27000,1.167,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,10,28
211,이성열,2013,넥센,0.208,10,24,4,5,1,0,2,12,4,1,2,5,1,8,1,0.5,0.3670000000000001,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.867,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,11,29
211,이성열,2014,넥센,0.343,12,35,7,12,1,0,2,19,2,0,1,5,0,7,0,0.5429999999999999,0.425,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.968,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,12,30
211,이성열,2015,한화,0.125,10,16,0,2,0,0,0,2,2,0,0,3,0,1,0,0.125,0.25,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.375,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,13,31
211,이성열,2016,한화,0.37,15,46,11,17,2,0,2,25,8,1,0,5,2,12,1,0.5429999999999999,0.453,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.996,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,14,32
211,이성열,2017,한화,0.118,8,17,0,2,1,0,0,3,1,0,0,0,0,8,0,0.17600000000000002,0.118,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.294,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,15,33
211,이성열,2018,한화,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0,순천북초-이수중-효천고-LG-두산-넥센,27000,0.5,1984,7,13,외야수,우투,좌타,185,102,0.5513513513513514,2003,16,34
212,이성우,2007,SK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,1,26
212,이성우,2008,KIA,0.286,9,14,3,4,0,0,1,7,1,0,0,2,0,0,0,0.5,0.375,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0.875,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,2,27
212,이성우,2009,KIA,0.231,8,13,1,3,1,0,0,4,0,0,0,2,1,1,0,0.308,0.375,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0.6829999999999999,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,3,28
212,이성우,2010,KIA,0,8,9,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0.1,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0.1,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,4,29
212,이성우,2011,KIA,0,5,8,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.111,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0.111,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,5,30
212,이성우,2013,KIA,0.4,10,5,3,2,0,0,1,5,2,0,0,3,0,0,0,1,0.625,0,백운초-청원중-성남서고-상무-SK-KIA,NA,1.625,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,7,32
212,이성우,2015,KIA,0.4,6,10,2,4,2,0,0,6,2,0,0,1,0,2,0,0.6,0.455,1,백운초-청원중-성남서고-상무-SK-KIA,NA,1.055,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,9,34
212,이성우,2016,KIA,0.4,7,5,0,2,1,0,0,3,2,0,0,1,0,0,1,0.6,0.5,0,백운초-청원중-성남서고-상무-SK-KIA,NA,1.1,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,10,35
212,이성우,2017,SK,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,백운초-청원중-성남서고-상무-SK-KIA,NA,0,1981,9,1,포수,우투,우타,180,91,0.5055555555555555,2007,11,36
